ProductNo,Product,SKU,Oem,Supplier,ProductType,Price,PriceRetail,Cost,Taxable,Surcharge,SurchargeTitle,Shipping,ShippingExemptInd,SaleExclude,Quantity,Unit,Threshold,Weight,Length,Height,Width,ContainerCode,Brief,Description,Subscription,Thumbnail,Photo,Template,Featured,ExtText1,ExtText2,ExtText3,ExtText4,ExtText5,ExtText6,Active,AuthReq,Isbn,Mpn,Upc,Condition,Media,NaturalSearchKeywords,NaturalSearchDescription,Category,Keywords,Attribute1SharedName,Attribute1Label,Attribute1Values,Attribute1DisplayType,Attribute2SharedName,Attribute2Label,Attribute2Values,Attribute2DisplayType,Attribute3SharedName,Attribute3Label,Attribute3Values,Attribute3DisplayType,Attribute4SharedName,Attribute4Label,Attribute4Values,Attribute4DisplayType,Attribute5SharedName,Attribute5Label,Attribute5Values,Attribute5DisplayType,Attribute6SharedName,Attribute6Label,Attribute6Values,Attribute6DisplayType,Attribute7SharedName,Attribute7Label,Attribute7Values,Attribute7DisplayType,Attribute8SharedName,Attribute8Label,Attribute8Values,Attribute8DisplayType,Attribute9SharedName,Attribute9Label,Attribute9Values,Attribute9DisplayType,Attribute10SharedName,Attribute10Label,Attribute10Values,Attribute10DisplayType
487,Floppy -- Paper Straw -- Hot Pink,45EFL2209-25,Epoch,,Normal,$35.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.","INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.",No,FL2209_Hot_Pink_copy_thumb.jpg,FL2209_Hot_Pink_copy.jpg,,No,,,,,,,Yes,No,,,,New,No,,Floppy -- Paper Straw -- Hot Pink,Hats,,,45EFL2209-25,WO/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,Floppy -- Paper Straw -- Natural,45EFL2209-02,Epoch,,Normal,$33.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,3,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.","INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.",No,FL2209_Natural_copy_thumb.jpg,FL2209_Natural_copy.jpg,,No,,,,,,,Yes,No,,,,New,No,,Floppy -- Paper Straw -- Natural,Hats,,,45EFL2209-06,WO/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,Children's Fedora -- Stingee Paper -- Brown,45EKF1144-08,Epoch,,Normal,$33.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for streetwear.  Made in China. Original Epoch hat.","INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for streetwear.  Made in China. Original Epoch hat.",No,KF1144_Brown_thumb.JPG,KF1144_Brown.JPG,,No,,,,,,,Yes,No,,,,New,No,,Children's Fedora -- Stingee Paper -- Brown,Hats,,,45EKF1144-08,CH/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,Children's Fedora -- Stingee Paper -- Natural,45EKF1144-06,Epoch,,Normal,$38.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for streetwear.  Made in China. Original Epoch hat.","INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for streetwear.  Made in China. Original Epoch hat.",No,KF1144_Natural_thumb.JPG,KF1144_Natural.JPG,,No,,,,,,,Yes,No,,,,New,No,,Children's Fedora -- Stingee Paper -- Natural,Hats,,,45EKF1144-06,CH/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Gregory -- Unisex Tap Oxford -- Black,44L4028-01,Leos Dancewear,,Normal,$90.00,$0.00,$0.00,Yes,$0.00,,$0.00,No,No,21,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, rubber sole, taps attached. Very good sound, quite sturdy and comfortable. Ideal for beginner and intermediate tap dancing. Made in Mexico. Original Leo's Dancewear dance product.","INFORMATION: Leather upper, rubber sole, taps attached. Very good sound, quite sturdy and comfortable. Ideal for beginner and intermediate tap dancing. Made in Mexico. Original Leo's Dancewear dance product. FITTING GUIDE: For women, begin with street size; for men, go up two sizes from street size.",No,4028Black_thumb.jpg,4028Black.jpg,,No,,,,,,,Yes,No,,,,New,No,,Gregory -- Unisex Tap Oxford -- Black,Tap Shoes,,,44L4028-01,"5M,5.5M,6M,6W,6.5M,6.5W,7M,7.5W,8.5M,8.5W,9W,9.5M,9.5W,10M,10.5M,10.5W,11W,12W,12.5W,13W,13.5W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,Finger Cymbals -- Gold,24EFC-07,Eurotard,,Normal,$28.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Metal upper. Good sound, easy to use. Ideal for belly dancing. Made in Turkey. Original Eurotard dance product.","INFORMATION: Metal upper. Good sound, easy to use. Ideal for belly dancing. Made in Turkey. Original Eurotard dance product.",No,f4e7064_thumb.jpg,f4e7064.jpg,,No,,,,,,,Yes,No,,,,New,No,,Finger Cymbals -- Gold,Belly Dancing Supplies,,,24EFC-07,AD/O/S,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Knee Pads -- Black,24EKP-01,Eurotard,,Normal,$24.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.","INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.",No,70b9762_thumb.jpg,70b9762.jpg,,No,,,,,,,Yes,No,,,,New,No,,Knee Pads -- Black,Dancesneakers,,,24EKP-01,"AD/XXS,AD/XS,AD/SM,AD/MED,AD/LG",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Knee Pads -- Black,24EKP-01,Eurotard,,Normal,$24.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.","INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.",No,70b9762_thumb.jpg,70b9762.jpg,,No,,,,,,,Yes,No,,,,New,No,,Knee Pads -- Black,Jazz Shoes,,,24EKP-01,"AD/XXS,AD/XS,AD/SM,AD/MED,AD/LG",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Knee Pads -- Black,24EKP-01,Eurotard,,Normal,$24.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.","INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.",No,70b9762_thumb.jpg,70b9762.jpg,,No,,,,,,,Yes,No,,,,New,No,,Knee Pads -- Black,Shoe Accessories,,,24EKP-01,"AD/XXS,AD/XS,AD/SM,AD/MED,AD/LG",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,Knee Pads -- Black,24EKP-01,Eurotard,,Normal,$24.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.","INFORMATION: Textile upper. Protective, neat-looking and comfortable. Ideal for hip hop, jazz, and modern dancing. Made in China. Original Eurotard dance product.",No,70b9762_thumb.jpg,70b9762.jpg,,No,,,,,,,Yes,No,,,,New,No,,Knee Pads -- Black,Lyrical/Modern,,,24EKP-01,"AD/XXS,AD/XS,AD/SM,AD/MED,AD/LG",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,"3"" Sandra -- Tango Shoe --  Black",46DSAN-01,Darcos,,Normal,$205.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,3,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Snake leather upper, leather sole. Classy, stable heel, and comfortable. Ideal for streetwear or tango dancing. Made in Argentina. Original Darcos Tango dance shoe.","INFORMATION: Snake leather upper, leather sole. Classy, stable heel, and comfortable. Ideal for streetwear or tango dancing. Made in Argentina. Original Darcos Tango dance shoe. FITTING GUIDE: Fits half size down from street size.",No,Sandra1_thumb.jpg,Sandra1.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3"" Sandra -- Tango Shoe --  Black",Tango Shoes,,,46DSAN-01,"6.5M,7.5M,9M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Roberto -- Men’s Standard Ballroom Oxford -- -- Dark Tan/White,33VP30-08,Very Fine,,Normal,$125.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe.","INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe. FITTING GUIDE: For women, go down two and a half sizes down from street size; for men, go up a half size up from street size.",No,PP301-DANK-TAN-LEATHER-&-WH.jpg,PP301-DANK-TAN-LEATHER-&-WH.jpg,,No,,,,,,,Yes,No,,,,New,No,,Roberto -- Men’s Standard Ballroom Oxford -- -- Dark Tan/White,Swing Shoes,,,33VP30-08,"7.5M,9.5M,",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Roberto -- Men’s Standard Ballroom Oxford -- -- Dark Tan/White,33VP30-08,Very Fine,,Normal,$125.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe.","INFORMATION:  Leather upper and suede sole. Dressy, tutone design,flexible and comfortable. Ideal for ballroom, salsa or swing dancing. Made In China. Original Very Fine dance shoe. FITTING GUIDE: For women, go down two and a half sizes down from street size; for men, go up a half size up from street size.",No,PP301-DANK-TAN-LEATHER-&-WH.jpg,PP301-DANK-TAN-LEATHER-&-WH.jpg,,No,,,,,,,Yes,No,,,,New,No,,Roberto -- Men’s Standard Ballroom Oxford -- -- Dark Tan/White,Men's Ballroom/Salsa Shoes,,,33VP30-08,"7.5M,9.5M,",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"1.5"" Abby -- Instep Strap Ballroom Shoe -- Black",99AL974-01,Angelo Luzio,,Normal,$98.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or practice dancing. Made in Canada or China. Original Angelo Luzio dance shoe.","INFORMATION: Leather upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or practice dancing. Made in Canada or China. Original Angelo Luzio dance shoe. FITTING GUIDE: Half size up from street size.",No,017_17.jpg,017_17.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Abby -- Instep Strap Ballroom Shoe -- Black",Swing Shoes,,,99AL974-01,"4C,5B,5C,5.5B,5.5C,6B,6C,6.5B,8B,9B,10.5B,11C,11.5B,11.5C",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,"1.5"" Abby -- Instep Strap Ballroom Shoe -- Black",99AL974-01,Angelo Luzio,,Normal,$98.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or practice dancing. Made in Canada or China. Original Angelo Luzio dance shoe.","INFORMATION: Leather upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or practice dancing. Made in Canada or China. Original Angelo Luzio dance shoe. FITTING GUIDE: Half size up from street size.",No,017_17.jpg,017_17.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Abby -- Instep Strap Ballroom Shoe -- Black",Women's Ballroom/Salsa Shoes,,,99AL974-01,"4C,5B,5C,5.5B,5.5C,6B,6C,6.5B,8B,9B,10.5B,11C,11.5B,11.5C",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,"2.5"" Doris-- Closed Toe Ballroom Shoe -- Black Silk/Sequins",67S73-01S,So Danca,,Normal,$140.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,12,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Dressy silk sequins upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or formal dancing. Made in Brazil.  Original So Danca product.","INFORMATION: Dressy silk sequins upper, suede sole. Classic Mary Jane design, stable heel, and comfortable. Ideal for ballroom or formal dancing. Made in Brazil. Original So Danca product. FITTING GUIDE: Half size up from street size.",No,bl73.jpg,bl73.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Doris-- Closed Toe Ballroom Shoe -- Black Silk/Sequins",Women's Ballroom/Salsa Shoes,,,67S73-01S,"6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Toga -- Leather Full Sole Dancesneaker -- White/Black,55ST07-04,Sansha,,Normal,$83.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,TOGA_thumb.JPG,TOGA.JPG,,No,,,,,,,Yes,No,,,,New,No,,Toga -- Leather Full Sole Dancesneaker -- White/Black,Dancesneakers,,,55ST07-04,"6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Toga -- Leather Full Sole Dancesneaker -- White/Black,55ST07-04,Sansha,,Normal,$83.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,TOGA_thumb.JPG,TOGA.JPG,,No,,,,,,,Yes,No,,,,New,No,,Toga -- Leather Full Sole Dancesneaker -- White/Black,Tango Shoes,,,55ST07-04,"6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Toga -- Leather Full Sole Dancesneaker -- White/Black,55ST07-04,Sansha,,Normal,$83.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,TOGA_thumb.JPG,TOGA.JPG,,No,,,,,,,Yes,No,,,,New,No,,Toga -- Leather Full Sole Dancesneaker -- White/Black,Women's Ballroom/Salsa Shoes,,,55ST07-04,"6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Toga -- Leather Full Sole Dancesneaker -- White/Black,55ST07-04,Sansha,,Normal,$83.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,11,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, tango and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,TOGA_thumb.JPG,TOGA.JPG,,No,,,,,,,Yes,No,,,,New,No,,Toga -- Leather Full Sole Dancesneaker -- White/Black,Men's Ballroom/Salsa Shoes,,,55ST07-04,"6M,7M,8M,9M,10M,11M,12M,13M,14M,15M,16M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,"3.75"" Salsera -- Tango Shoe -- Gold",56NT402-07,Neo Tango,,Normal,$232.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,1,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, leather sole. Exquisite styling, stable heel, and quite comfortable. Ideal for tango dancing and dressy streetwear. Handcrafted in Argentina. Original Neo Tango dance shoe.","INFORMATION: Leather upper, leather sole. Exquisite styling, stable heel, and quite comfortable. Ideal for tango dancing and dressy streetwear. Handcrafted in Argentina. Original Neo Tango dance shoe. FITTING GUIDE: Fits same as street size.",No,4020G_thumb.JPG,4020G.JPG,,No,,,,,,,Yes,No,,,,New,No,,"3.75"" Salsera -- Tango Shoe -- Gold",Tango Shoes,,,56NT402-07,9M,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Fedora -- Stingee Paper -- White Leopard,45EF2250-02,Epoch,,Normal,$33.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for clubwear or streetwear.  Made in China. Original  Epoch hat.","INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for clubwear or streetwear.  Made in China. Original  Epoch hat.",No,F2250_White_copy_thumb.jpg,F2250_White_copy.jpg,,No,,,,,,,No,No,,,,New,No,,Fedora -- Stingee Paper -- White Leopard,Hats,,,45EF2250-02,AD/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Fedora -- Stingee Paper -- Khaki Leopard,45EF2250-53,Epoch,,Normal,$33.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for clubwear or streetwear.  Made in China. Original  Epoch hat.","INFORMATION: 100% Paper. Sleek styling, contemporary and  comfortable. Ideal for clubwear or streetwear.  Made in China. Original  Epoch hat.",No,F2250_Khaki__copy_thumb.jpg,F2250_Khaki__copy.jpg,,No,,,,,,,No,No,,,,New,No,,Fedora -- Stingee Paper -- Khaki Leopard,Hats,,,45EF2250-53,AD/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Adagio -- Belly Dancing Sandal -- Tan,44LAD-51,Leos Dancewear,,Normal,$52.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, stitched suede sole. Ideal for belly and tribal dancing. Original Leo's dance product.","INFORMATION: Leather upper, stitched suede sole. Ideal for belly and tribal dancing. Original Leo's dance product. FITTING GUIDE: Half size down from street size.",No,9006-1.jpg,9006-1.jpg,,No,,,,,,,Yes,No,,,,New,No,,Adagio -- Belly Dancing Sandal -- Tan,Belly Dancing Supplies,,,44LAD-51,"3M,3.5M,4M,4.5M,5M,6M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Tundra -- Leather Split Sole Dancesneaker -- Black,55T02-01,Sansha,,Normal,$79.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,T02L_Tundra_thumb.jpg,T02L_Tundra.jpg,,No,,,,,,,Yes,No,,,,New,No,,Tundra -- Leather Split Sole Dancesneaker -- Black,Dancesneakers,,,55T02-01,"7M,9M,10M,11M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Tundra -- Leather Split Sole Dancesneaker -- Black,55T02-01,Sansha,,Normal,$79.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,T02L_Tundra_thumb.jpg,T02L_Tundra.jpg,,No,,,,,,,Yes,No,,,,New,No,,Tundra -- Leather Split Sole Dancesneaker -- Black,Women's Ballroom/Salsa Shoes,,,55T02-01,"7M,9M,10M,11M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Tundra -- Leather Split Sole Dancesneaker -- Black,55T02-01,Sansha,,Normal,$79.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product.","INFORMATION: Leather upper, full rubber sole. Lightweight, breathable, and comfortable. Ideal for hip hop, jazz, salsa, and zumba dancing. Made in China. Original Sansha dance product. FITTING GUIDE: FITTING GUIDE: For women's sizes through 8, go up 1 size; for women's sizes 9 and up, go up 2 to 3 sizes. For men's sizes, go up 4 to 5 sizes from street size.",No,T02L_Tundra_thumb.jpg,T02L_Tundra.jpg,,No,,,,,,,Yes,No,,,,New,No,,Tundra -- Leather Split Sole Dancesneaker -- Black,Men's Ballroom/Salsa Shoes,,,55T02-01,"7M,9M,10M,11M,12M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Jermaine -- Unisex Character Oxford -- Black Patent/White Patent,44L30-09P,Leos Dancewear,,Normal,$156.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,24,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, thick leather sole. Tutone classic design, flat heel. Ideal for contra, salsa, swing and tap dancing. Original Leo's dance shoe.","INFORMATION: Leather upper, thick leather sole. Tutone classic design, flat heel. Ideal for contra, salsa, swing and tap dancing. Original Leo's dance shoe.  FITTING GUIDE: Two sizes down for women's sizes, same as street size for men's sizes.",No,3009_thumb.jpg,3009.jpg,,No,,,,,,,Yes,No,,,,New,No,,Jermaine -- Unisex Character Oxford -- Black Patent/White Patent,Contra Shoes,,,44L30-09P,"6M,6W,6.5M,7W,7.5M,7.5W,8M,8W.8.5M,8.5W,9M,9W,9.5M,9.5W,10M,10W,10.5W,11W,11.5W,12W,12.5W,13W,13.5W,14W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Jermaine -- Unisex Character Oxford -- Black Patent/White Patent,44L30-09P,Leos Dancewear,,Normal,$156.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,24,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Leather upper, thick leather sole. Tutone classic design, flat heel. Ideal for contra, salsa, swing and tap dancing. Original Leo's dance shoe.","INFORMATION: Leather upper, thick leather sole. Tutone classic design, flat heel. Ideal for contra, salsa, swing and tap dancing. Original Leo's dance shoe.  FITTING GUIDE: Two sizes down for women's sizes, same as street size for men's sizes.",No,3009_thumb.jpg,3009.jpg,,No,,,,,,,Yes,No,,,,New,No,,Jermaine -- Unisex Character Oxford -- Black Patent/White Patent,Swing Shoes,,,44L30-09P,"6M,6W,6.5M,7W,7.5M,7.5W,8M,8W.8.5M,8.5W,9M,9W,9.5M,9.5W,10M,10W,10.5W,11W,11.5W,12W,12.5W,13W,13.5W,14W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
